customer_id_encoded,product_title_encoded,product_type_encoded
3620,"[129, 121]","[6, 0]"
3621,"[54, 129, 54, 77, 129]","[6, 6, 6, 4, 6]"
3622,"[129, 93]","[6, 2]"
3623,"[129, 73, 29, 129, 103, 129]","[6, 2, 2, 6, 2, 6]"
3624,"[129, 69]","[6, 2]"
3625,"[122, 129, 129, 122]","[0, 6, 6, 0]"
3626,"[67, 129, 48]","[2, 6, 2]"
3627,"[129, 64]","[6, 2]"
3628,"[122, 129]","[0, 6]"
3629,"[129, 46]","[6, 2]"
3630,"[138, 129, 16]","[2, 6, 2]"
3631,"[129, 53]","[6, 2]"
3632,"[22, 129, 129]","[2, 6, 6]"
3633,"[129, 128]","[6, 4]"
3634,"[134, 129, 129, 65, 79]","[4, 6, 6, 4, 4]"
3635,"[129, 53]","[6, 2]"
3636,"[54, 133, 129]","[6, 4, 6]"
3637,"[129, 86]","[6, 2]"
3638,"[129, 124]","[6, 4]"
3639,"[129, 127, 128]","[6, 4, 4]"
3640,"[129, 126]","[6, 2]"
3641,"[50, 129]","[4, 6]"
3642,"[129, 28, 54]","[6, 4, 6]"
3643,"[17, 129]","[4, 6]"
3644,"[129, 33]","[6, 2]"
3645,"[138, 129]","[2, 6]"
3646,"[27, 26, 129, 15]","[5, 5, 6, 5]"
3647,"[134, 129]","[4, 6]"
3648,"[70, 129]","[2, 6]"
3649,"[129, 22, 129]","[6, 2, 6]"
3650,"[43, 129]","[2, 6]"
3651,"[129, 114, 129]","[6, 4, 6]"
3652,"[128, 129]","[4, 6]"
3653,"[128, 101, 129]","[4, 4, 6]"
3654,"[128, 129, 133]","[4, 6, 4]"
3655,"[54, 129, 114, 104]","[6, 6, 4, 4]"
3656,"[133, 129]","[4, 6]"
3657,"[129, 134]","[6, 4]"
3658,"[129, 21]","[6, 2]"
3659,"[43, 129]","[2, 6]"
3660,"[89, 129, 129, 89]","[2, 6, 6, 2]"
3661,"[129, 64]","[6, 2]"
3662,"[125, 129]","[1, 6]"
3663,"[129, 114, 133, 115]","[6, 4, 4, 4]"
3664,"[129, 60]","[6, 4]"
3665,"[129, 48]","[6, 2]"
3666,"[129, 126, 129]","[6, 2, 6]"
3667,"[129, 2]","[6, 2]"
3668,"[129, 43, 21, 129]","[6, 2, 2, 6]"
3669,"[129, 36]","[6, 4]"
3670,"[103, 129, 54, 133, 129]","[2, 6, 6, 4, 6]"
3671,"[129, 86, 129, 64]","[6, 2, 6, 2]"
3672,"[129, 126]","[6, 2]"
3673,"[129, 114]","[6, 4]"
3674,"[129, 138, 43]","[6, 2, 2]"
3675,"[129, 131]","[6, 2]"
3676,"[129, 69]","[6, 2]"
3677,"[114, 129]","[4, 6]"
3678,"[129, 60]","[6, 4]"
3679,"[126, 129]","[2, 6]"
3680,"[129, 18, 105]","[6, 4, 4]"
3681,"[126, 129]","[2, 6]"
3682,"[86, 129]","[2, 6]"
3683,"[133, 129]","[4, 6]"
3684,"[49, 129]","[5, 6]"
3685,"[64, 129, 129]","[2, 6, 6]"
3686,"[140, 129]","[1, 6]"
3687,"[129, 138]","[6, 2]"
3688,"[134, 129]","[4, 6]"
3689,"[129, 71]","[6, 2]"
3690,"[114, 129]","[4, 6]"
3691,"[129, 126]","[6, 2]"
3692,"[129, 55]","[6, 2]"
3693,"[129, 43]","[6, 2]"
3694,"[129, 46, 69, 129]","[6, 2, 2, 6]"
3695,"[129, 131]","[6, 2]"
3696,"[73, 48, 129, 65]","[2, 2, 6, 4]"
3697,"[86, 129, 2, 48, 129]","[2, 6, 2, 2, 6]"
3698,"[133, 133, 129]","[4, 4, 6]"
3699,"[129, 125]","[6, 1]"
3700,"[117, 129]","[1, 6]"
3701,"[129, 87]","[6, 1]"
3702,"[129, 57]","[6, 2]"
3703,"[129, 6, 73]","[6, 2, 2]"
3704,"[122, 129, 133, 129]","[0, 6, 4, 6]"
3705,"[126, 129]","[2, 6]"
3706,"[129, 122]","[6, 0]"
3707,"[54, 37, 129, 129, 77, 54]","[6, 4, 6, 6, 4, 6]"
3708,"[129, 122, 122, 56, 1, 129, 54]","[6, 0, 0, 4, 0, 6, 6]"
3709,"[10, 129]","[1, 6]"
3710,"[129, 133]","[6, 4]"
3711,"[45, 129]","[4, 6]"
3712,"[129, 127]","[6, 4]"
3713,"[11, 129]","[1, 6]"
3714,"[129, 11]","[6, 1]"
3715,"[73, 129]","[2, 6]"
3716,"[129, 69, 129, 65]","[6, 2, 6, 4]"
3717,"[129, 114, 129]","[6, 4, 6]"
3718,"[75, 129]","[1, 6]"
3719,"[129, 115]","[6, 4]"
3720,"[129, 132]","[6, 5]"
3721,"[86, 73, 129]","[2, 2, 6]"
3722,"[126, 129, 129, 126, 129, 126, 126, 129, 126, 129]","[2, 6, 6, 2, 6, 2, 2, 6, 2, 6]"
3723,"[86, 129]","[2, 6]"
3724,"[132, 129]","[5, 6]"
3725,"[129, 43]","[6, 2]"
3726,"[127, 129]","[4, 6]"
3727,"[89, 129, 73, 58]","[2, 6, 2, 2]"
3728,"[129, 141]","[6, 4]"
3729,"[54, 129, 128]","[6, 6, 4]"
3730,"[129, 69]","[6, 2]"
3731,"[129, 141]","[6, 4]"
3732,"[126, 129]","[2, 6]"
3733,"[124, 54, 129]","[4, 6, 6]"
3734,"[129, 123]","[6, 2]"
3735,"[69, 129]","[2, 6]"
3736,"[64, 128, 129]","[2, 4, 6]"
3737,"[112, 129]","[2, 6]"
3738,"[129, 13]","[6, 2]"
3739,"[21, 129]","[2, 6]"
3740,"[126, 111, 129, 73, 83]","[2, 2, 6, 2, 2]"
3741,"[129, 6]","[6, 2]"
3742,"[21, 129]","[2, 6]"
3743,"[126, 129]","[2, 6]"
3744,"[129, 76, 124]","[6, 2, 4]"
3745,"[129, 6]","[6, 2]"
3746,"[131, 129, 93, 97, 64]","[2, 6, 2, 2, 2]"
3747,"[43, 129]","[2, 6]"
3748,"[129, 138, 129, 128]","[6, 2, 6, 4]"
3749,"[134, 103, 129]","[4, 2, 6]"
3750,"[129, 126]","[6, 2]"
3751,"[129, 114]","[6, 4]"
3752,"[129, 57]","[6, 2]"
3753,"[129, 104, 54, 138, 129]","[6, 4, 6, 2, 6]"
3754,"[129, 89, 138]","[6, 2, 2]"
3755,"[129, 55]","[6, 2]"
3756,"[13, 129, 30]","[2, 6, 2]"
3757,"[129, 97]","[6, 2]"
3758,"[46, 43, 69, 22, 129, 52]","[2, 2, 2, 2, 6, 2]"
3759,"[86, 129]","[2, 6]"
3760,"[129, 138]","[6, 2]"
3761,"[129, 123]","[6, 2]"
3762,"[27, 136, 129, 132, 129]","[5, 5, 6, 5, 6]"
3763,"[129, 33]","[6, 2]"
3764,"[45, 129, 48, 129]","[2, 6, 6, 6]"
3765,"[28, 129, 129, 45, 30, 129, 73, 45, 45, 129, 129, 81, 46, 129, 30, 129]","[6, 6, 6, 2, 2, 6, 6, 2, 2, 6, 6, 4, 2, 6, 2, 6]"
3766,"[129, 139, 66, 39]","[6, 6, 6, 6]"
3767,"[126, 129]","[2, 6]"
